start_node,end_node,start_lat,start_lon,end_lat,end_lon,length,duration,oneway
1551662579,3903320857,53.2275752,8.6433089,53.2275208,8.6425496,50.904,2.6179200000000002,False
1551662579,26082973,53.2275752,8.6433089,53.2277142,8.6447235,95.424,4.907520000000001,False
1551662582,1551662560,53.2285283,8.6166338,53.2273678,8.6189182,199.435,7.17966,False
1551662582,1551662587,53.2285283,8.6166338,53.2289254,8.6158094,70.434,2.535624,False
1551662583,91345146,53.2287193,8.658324,53.2286987,8.6561941,141.793,7.29221142857143,False
1551662583,1551662585,53.2287193,8.658324,53.2287623,8.6591921,57.982,2.981931428571429,False
1551662585,1551662583,53.2287623,8.6591921,53.2287193,8.658324,57.982,2.981931428571429,False
1551662585,280830227,53.2287623,8.6591921,53.2288741,8.6603235,76.329,3.9254914285714286,False
1551662587,1551662582,53.2289254,8.6158094,53.2285283,8.6166338,70.434,2.535624,False
1551662587,1346338833,53.2289254,8.6158094,53.2291248,8.6152853,41.336,1.4880959999999999,False
1551662595,280830227,53.2290233,8.6612605,53.2288741,8.6603235,64.539,3.319148571428572,False
1551662595,298912017,53.2290233,8.6612605,53.2294519,8.6632828,142.798,7.343897142857143,False
1551662602,5483590838,53.2307191,8.6686971,53.2306224,8.6682249,33.218,1.708354285714286,False
1551662602,2663743447,53.2307191,8.6686971,53.230795,8.6691768,33.026,1.6984800000000002,False
1551670258,3731827176,53.222892,8.6227968,53.2226619,8.6229781,28.29,1.01844,False
1551670258,3731827181,53.222892,8.6227968,53.2231302,8.6226201,28.981,1.4904514285714288,False
1551670260,2663764074,53.2238219,8.6222609,53.2237033,8.6223038,13.493,0.6939257142857144,False
1551670260,2663764076,53.2238219,8.6222609,53.2239717,8.6222249,16.829,0.8654914285714287,False
1551670261,2663764076,53.2242985,8.6221442,53.2239717,8.6222249,36.734,1.889177142857143,False
1551670261,3731827209,53.2242985,8.6221442,53.2247396,8.6220422,49.516,2.546537142857143,False
1551783894,2541300984,53.2126351,8.6319227,53.2122519,8.6322492,47.836,1.7220959999999998,False
1551783894,282478199,53.2126351,8.6319227,53.2164402,8.6285137,480.152,17.285472,False
1562299889,1562299893,53.2127389,8.5995074,53.2129368,8.5986774,59.488,4.283136,False
1562299889,270168129,53.2127389,8.5995074,53.212687,8.5998364,22.655,1.63116,False
1562299893,1562299889,53.2129368,8.5986774,53.2127389,8.5995074,59.488,4.283136,False
1562299893,1574689221,53.2129368,8.5986774,53.2137354,8.5953096,241.196,17.366112,False
1574689221,1562299893,53.2137354,8.5953096,53.2129368,8.5986774,241.196,17.366112,False
1574689221,1574689222,53.2137354,8.5953096,53.2139872,8.5937937,104.75,7.542,False
1574689222,1574689227,53.2139872,8.5937937,53.214929,8.5942271,108.627,13.035239999999998,False
1574689222,1574689221,53.2139872,8.5937937,53.2137354,8.5953096,104.75,7.542,False
1574689222,280843576,53.2139872,8.5937937,53.214127,8.593181,43.659,5.2390799999999995,False
1574689223,280843577,53.2146507,8.5912318,53.2143925,8.5921738,68.983,8.27796,False
1574689223,1574689228,53.2146507,8.5912318,53.2150376,8.5896705,112.51,13.501199999999999,False
1574689227,280842335,53.214929,8.5942271,53.2154266,8.5945077,58.4,7.007999999999999,False
1574689227,1574689222,53.214929,8.5942271,53.2139872,8.5937937,108.627,13.035239999999998,False
1574689228,1574689223,53.2150376,8.5896705,53.2146507,8.5912318,112.51,13.501199999999999,False
1574689228,280839363,53.2150376,8.5896705,53.2150951,8.5894204,17.838,2.14056,False
1574689236,280841655,53.2158103,8.5948158,53.216203,8.5950553,46.487,5.57844,False
1574689236,280842335,53.2158103,8.5948158,53.2154266,8.5945077,47.341,5.6809199999999995,False
1574689238,3999644417,53.2164458,8.5879726,53.2164137,8.5879202,4.991,0.5989199999999999,False
1574689238,281054282,53.2164458,8.5879726,53.2167048,8.5882649,34.759,4.17108,False
1574689240,4381934310,53.2165279,8.5887391,53.2164718,8.5889201,13.57,1.6283999999999998,False
1574689240,281054282,53.2165279,8.5887391,53.2167048,8.5882649,37.2,4.464,False
1574689242,3999645308,53.2169346,8.587625,53.2168989,8.5877682,10.328,1.2393599999999998,False
1574689242,4381934336,53.2169346,8.587625,53.2170066,8.5872867,23.905,2.8686,False
1574689244,4381934336,53.2170525,8.5871226,53.2170066,8.5872867,12.059,1.4470799999999997,False
1574689244,26083025,53.2170525,8.5871226,53.2172184,8.5866928,34.047,4.08564,False
1574689247,1300537981,53.217532,8.5870369,53.2173698,8.5868534,21.784,1.5684479999999998,False
1574689247,3712082295,53.217532,8.5870369,53.2194097,8.5891572,252.037,18.146664,False
1574689260,280844455,53.2190863,8.5980553,53.2188273,8.5973356,55.906,6.70872,False
1574689260,4559098223,53.2190863,8.5980553,53.2191896,8.5984191,26.807,3.2168399999999995,False
1574689260,4559098224,53.2190863,8.5980553,53.2194707,8.5976922,49.106,5.89272,False
1574689264,4559098225,53.2195742,8.5976277,53.2197887,8.5975125,25.054,3.00648,False
1574689264,4559098224,53.2195742,8.5976277,53.2194707,8.5976922,12.284,1.47408,False
1574689266,8599390481,53.2198339,8.5896363,53.2197516,8.5895428,11.068,0.7968959999999999,False
1574689266,26083022,53.2198339,8.5896363,53.2199417,8.5897553,14.368,1.034496,False
1574689267,4559098219,53.2199412,8.5974401,53.2204519,8.5972308,58.472,7.01664,False
1574689267,7306362542,53.2199412,8.5974401,53.2199343,8.5974434,0.798,0.09576,False
1574689271,4559098218,53.2206352,8.5971701,53.2210364,8.5970699,45.107,5.412839999999999,False
1574689271,8835557303,53.2206352,8.5971701,53.2206015,8.5971813,3.821,0.45852,False
1574689273,1574689280,53.2211422,8.5970665,53.2218456,8.5970801,78.22,9.3864,False
1574689273,4559098218,53.2211422,8.5970665,53.2210364,8.5970699,11.767,1.4120399999999997,False
1574689280,1574689273,53.2218456,8.5970801,53.2211422,8.5970665,78.22,9.3864,False
1574689280,1582289996,53.2218456,8.5970801,53.221837,8.5979664,59.013,4.248936,False
1574689280,280836409,53.2218456,8.5970801,53.2218469,8.5958595,81.261,5.850791999999999,False
1574689282,2396842461,53.221842,8.5991788,53.221865,8.5993856,14.003,1.6803599999999999,False
1574689282,2396842463,53.221842,8.5991788,53.22197,8.5991585,14.297,1.029384,False
1574689282,2396842459,53.221842,8.5991788,53.2218352,8.5988957,18.862,1.358064,False
1574689282,8835557308,53.221842,8.5991788,53.2209005,8.5994398,106.122,12.734639999999999,False
1574689291,3612810134,53.2218641,8.5939039,53.2228578,8.5934866,113.934,13.67208,False
1574689291,7482088700,53.2218641,8.5939039,53.2199606,8.5946654,217.647,26.117639999999998,False
1574689291,2396842231,53.2218641,8.5939039,53.221864,8.5943813,31.783,2.288376,False
1574689291,280838831,53.2218641,8.5939039,53.2218711,8.5930089,59.589,4.290408,False
1574689295,9881702151,53.221879,8.5922085,53.2218783,8.5922746,4.401,0.316872,False
1574689295,277355536,53.221879,8.5922085,53.2219198,8.5919952,14.907,1.073304,False
1574689303,8599390480,53.2220421,8.5921301,53.2220981,8.5921964,7.633,0.549576,False
1574689303,277355536,53.2220421,8.5921301,53.2219198,8.5919952,16.297,1.173384,False
1574814550,281057822,53.22996,8.5858199,53.2299049,8.5856395,13.481,1.6177199999999998,False
1574814550,4009283502,53.22996,8.5858199,53.2299923,8.5859659,10.36,1.2431999999999999,False
1574814551,4009283379,53.2296557,8.5851553,53.2295733,8.585069,10.814,1.29768,False
1574814551,281057823,53.2296557,8.5851553,53.2297208,8.5852519,9.682,1.16184,False
1574814552,1139515754,53.2293332,8.5849407,53.2291708,8.5849057,18.208,2.18496,False
1574814552,281057825,53.2293332,8.5849407,53.2294924,8.5850144,18.369,2.20428,False
1574814553,4011967817,53.2261829,8.5892526,53.2259579,8.5893385,25.664,1.8478080000000001,False
1574814553,4009283066,53.2261829,8.5892526,53.2263201,8.589174,16.128,1.161216,False
1574814554,4009283046,53.2264631,8.5822493,53.226222,8.5823654,27.901,3.3481199999999998,False
1574814554,4009283143,53.2264631,8.5822493,53.2267106,8.5821754,27.957,3.35484,False
1574814555,4009283498,53.2299017,8.5891856,53.2298809,8.589435,16.761,2.0113199999999996,False
1574814555,282424221,53.2299017,8.5891856,53.2299526,8.588848,23.173,2.7807599999999995,False
1574814557,282424223,53.2298855,8.5897677,53.2299268,8.5903321,37.847,4.54164,False
1574814557,4009283498,53.2298855,8.5897677,53.2298809,8.589435,22.151,2.65812,False
1574814558,4009282914,53.2253561,8.5889915,53.2253465,8.5890914,6.735,0.8082,False
1574814558,1879448690,53.2253561,8.5889915,53.2253564,8.5888106,12.042,1.4450399999999999,False
1574814559,4009283188,53.2272903,8.5821748,53.2271271,8.5821433,18.268,2.19216,False
1574814559,4009283200,53.2272903,8.5821748,53.2274466,8.5822357,17.846,2.14152,False
1575755923,280836598,53.2173184,8.6012982,53.2173165,8.6004033,59.584,7.15008,False
1575755923,1308272110,53.2173184,8.6012982,53.2173126,8.6026793,91.958,11.03496,False
1575755923,9045736128,53.2173184,8.6012982,53.2175107,8.6013156,21.414,2.56968,False
1575755925,280844196,53.2173351,8.5956931,53.2173301,8.5971841,99.275,11.913,False
1575755925,7510957052,53.2173351,8.5956931,53.2176597,8.5955663,37.068,4.44816,False
1575755925,4383400606,53.2173351,8.5956931,53.2172419,8.5956846,10.379,1.24548,False
1575755927,1575755929,53.2178564,8.6013468,53.2183156,8.6013893,51.139,6.13668,False
1575755927,9045736128,53.2178564,8.6013468,53.2175107,8.6013156,38.496,4.61952,False
1575755927,3577147105,53.2178564,8.6013468,53.2178649,8.601571,14.957,1.79484,False
1575755929,8938534239,53.2183156,8.6013893,53.2189641,8.6015114,72.567,8.708039999999999,False
1575755929,1575755927,53.2183156,8.6013893,53.2178564,8.6013468,51.139,6.13668,False
1575755931,4438741612,53.2194425,8.6028263,53.2193384,8.6030359,18.131,2.1757199999999997,False
1575755931,4438741652,53.2194425,8.6028263,53.2195471,8.6025652,20.916,2.5099199999999997,False
1575755933,4441620148,53.2195876,8.6041405,53.2196493,8.6041754,7.244,0.8692799999999999,False
1575755933,4438741627,53.2195876,8.6041405,53.2194411,8.6039894,19.146,2.29752,False
1575755934,4438741672,53.2196581,8.6022512,53.2197342,8.6019536,21.545,2.5854,False
1575755934,1575755942,53.2196581,8.6022512,53.2198398,8.6023838,22.049,2.6458799999999996,False
1575755934,4438741652,53.2196581,8.6022512,53.2195471,8.6025652,24.277,2.91324,False
1575755937,4438741679,53.2198073,8.6013234,53.2198025,8.6015419,14.557,1.74684,False
1575755937,4438741681,53.2198073,8.6013234,53.2198087,8.6010893,15.587,1.8704399999999999,False
1575755940,4438741723,53.2198793,8.6042611,53.2200771,8.6042898,22.077,2.64924,False
1575755940,4438741665,53.2198793,8.6042611,53.2197093,8.6042094,19.214,2.3056799999999997,False
1575755942,1575755934,53.2198398,8.6023838,53.2196581,8.6022512,22.049,2.6458799999999996,False
1575755942,4559098279,53.2198398,8.6023838,53.2199201,8.6024258,9.357,1.1228399999999998,False
1575755944,4441620495,53.2202856,8.6042869,53.2205848,8.6042708,33.287,3.9944399999999995,False
1575755944,4438741723,53.2202856,8.6042869,53.2200771,8.6042898,23.185,2.7821999999999996,False
1575755946,1575755947,53.2229493,8.5938011,53.2229607,8.5940499,16.612,1.9934399999999997,False
1575755946,3066621386,53.2229493,8.5938011,53.2229646,8.5936223,12.024,1.4428799999999997,False
1575755947,10225360485,53.2229607,8.5940499,53.2229796,8.5941734,8.486,1.0183200000000001,False
1575755947,1575755946,53.2229607,8.5940499,53.2229493,8.5938011,16.612,1.9934399999999997,False
1575755949,26083019,53.2229814,8.5935259,53.2230718,8.5932479,21.061,2.52732,False
1575755949,4586326644,53.2229814,8.5935259,53.2229153,8.5934899,7.731,0.9277199999999999,False
1575755949,3066621386,53.2229814,8.5935259,53.2229646,8.5936223,6.684,0.80208,False
1575755951,8497810535,53.2230092,8.594367,53.2230472,8.5945269,11.453,1.3743599999999998,False
1575755951,10225360485,53.2230092,8.594367,53.2229796,8.5941734,13.302,1.5962399999999999,False
1575755953,10225360494,53.223081,8.5946688,53.223164,8.5949068,18.336,2.2003199999999996,False
1575755953,8497810535,53.223081,8.5946688,53.2230472,8.5945269,10.167,1.2200399999999998,False
1575755961,1575755964,53.2231442,8.5951238,53.2231844,8.5949651,11.472,1.3766399999999999,False
1575755961,10225303106,53.2231442,8.5951238,53.2231234,8.5951505,2.917,0.35003999999999996,False
1575755964,280847990,53.2231844,8.5949651,53.2232925,8.5949317,12.224,1.46688,False
1575755964,1575755961,53.2231844,8.5949651,53.2231442,8.5951238,11.472,1.3766399999999999,False
1575755964,10225360494,53.2231844,8.5949651,53.223164,8.5949068,4.495,0.5394,False
1575755966,1575755974,53.2243628,8.5951933,53.2246226,8.5952576,29.204,3.50448,False
1575755966,8497801705,53.2243628,8.5951933,53.2242198,8.5951584,16.07,1.9284,False
1575755971,3612810382,53.224558,8.5965074,53.224537,8.5965683,4.679,0.56148,False
1575755971,280847993,53.224558,8.5965074,53.2246048,8.59616,23.705,2.8446,False
1575755974,8872343354,53.2246226,8.5952576,53.2246547,8.5952998,4.542,0.54504,False
1575755974,1575755966,53.2246226,8.5952576,53.2243628,8.5951933,29.204,3.50448,False
1580890662,3906345133,53.2298127,8.5373206,53.2297982,8.537418,6.681,0.80172,False
1580890662,280855512,53.2298127,8.5373206,53.229884,8.5371632,13.139,1.5766799999999999,False
1580890664,663147565,53.2300661,8.5344494,53.2297448,8.5315539,196.014,23.52168,False
1580890664,280854286,53.2300661,8.5344494,53.2301274,8.5346874,17.246,2.06952,False
1580890665,3906345285,53.2301918,8.5367418,53.2301209,8.5367153,8.079,0.96948,False
1580890665,280855438,53.2301918,8.5367418,53.2309066,8.5375771,96.998,11.639759999999999,False
1580890668,280855477,53.2306028,8.5384752,53.2308052,8.5380414,36.609,4.39308,False
1580890668,3906345368,53.2306028,8.5384752,53.2305413,8.5385149,7.331,0.87972,False
1580890670,3906345442,53.2309352,8.5377436,53.2309416,8.5376595,5.643,0.6771599999999999,False
1580890670,280855477,53.2309352,8.5377436,53.2308052,8.5380414,24.533,2.94396,False
1580890671,3524072054,53.2336567,8.52652,53.233768,8.5265375,12.431,0.8950319999999999,False
1580890671,3524071989,53.2336567,8.52652,53.2335278,8.5265119,14.343,1.032696,False
1580890672,2295108527,53.2349378,8.595099,53.2352274,8.5950662,32.276,2.323872,False
1580890672,4384594959,53.2349378,8.595099,53.2346963,8.5951058,26.857,1.9337039999999999,False
1580890673,1580890674,53.2374508,8.5937723,53.2379151,8.5934075,57.051,4.107672,False
1580890673,281051773,53.2374508,8.5937723,53.2365227,8.5944285,112.06,8.06832,False
1580890674,280851980,53.2379151,8.5934075,53.2383607,8.5931419,52.607,3.7877039999999997,False
1580890674,1580890673,53.2379151,8.5934075,53.2374508,8.5937723,57.051,4.107672,False
1580890687,7452809994,53.2396426,8.5924051,53.2398912,8.5922031,30.738,2.213136,False
1580890687,4384594966,53.2396426,8.5924051,53.2395153,8.5924992,15.478,1.1144159999999999,False
1580890690,281059232,53.2405838,8.5916405,53.2411877,8.5911695,74.105,5.33556,False
1580890690,7452809987,53.2405838,8.5916405,53.2401455,8.5919966,54.192,3.901824,False
1580890693,3614971807,53.24184,8.590731,53.242031,8.5906621,21.728,1.564416,False
1580890693,8228247052,53.24184,8.590731,53.2416975,8.5908017,16.529,1.190088,False
1580890695,2680821331,53.2423958,8.590599,53.2425021,8.5905878,11.844,0.852768,False
1580890695,2680821335,53.2423958,8.590599,53.2422423,8.5906191,17.121,1.2327119999999998,False
1580890697,299797666,53.24438,8.591393,53.2461159,8.5929533,219.172,11.271702857142857,False
1580890697,268332385,53.24438,8.591393,53.2436574,8.5907834,90.008,4.628982857142858,False
1582261329,8599880883,53.2247603,8.5909888,53.2247577,8.590871,7.847,0.564984,False
1582261332,8599880886,53.2248257,8.5900871,53.2248085,8.590149,4.543,0.327096,False
1582261332,8599880888,53.2248257,8.5900871,53.2248592,8.5900058,6.57,0.47304,False
1582261344,4009282924,53.2253562,8.5862488,53.2255353,8.5862628,19.937,2.39244,False
1582261344,4009282910,53.2253562,8.5862488,53.2252884,8.5862439,7.546,0.90552,False
1582261346,4009282923,53.2255431,8.5843392,53.2255066,8.5845058,11.81,1.4172,False
1582261346,1583583929,53.2255431,8.5843392,53.2255618,8.5841556,12.398,1.4877599999999997,False
1582261350,3651583655,53.2262579,8.5838052,53.2265959,8.5837977,37.587,4.51044,False
1582261350,3651583654,53.2262579,8.5838052,53.22597,8.5837943,32.021,3.84252,False
1582261352,5483590828,53.2263586,8.5984154,53.2260128,8.5977203,60.163,4.331735999999999,False
1582261352,3612810548,53.2263586,8.5984154,53.2264572,8.598286,13.943,1.6731599999999998,False
1582261352,3089361862,53.2263586,8.5984154,53.2266422,8.5989274,46.433,3.3431759999999997,False
1582261352,8506826402,53.2263586,8.5984154,53.2263233,8.5984553,4.739,0.34120799999999996,False
1582261354,1582261360,53.2267825,8.5980317,53.2271435,8.5977864,43.335,5.2002,False
1582261354,3612810566,53.2267825,8.5980317,53.226557,8.5981856,27.087,3.2504399999999998,False
1582261356,4009283143,53.2269727,8.5821305,53.2267106,8.5821754,29.297,3.51564,False
1582261356,4009283188,53.2269727,8.5821305,53.2271271,8.5821433,17.19,2.0628,False
1582261360,8835920577,53.2271435,8.5977864,53.2275784,8.5974756,52.598,6.31176,False
1582261360,1582261354,53.2271435,8.5977864,53.2267825,8.5980317,43.335,5.2002,False
1582261363,1582261391,53.2271474,8.5837117,53.2275316,8.5835806,43.603,5.23236,False
1582261363,3651583655,53.2271474,8.5837117,53.2265959,8.5837977,61.591,7.3909199999999995,False
1582261374,4009283202,53.2274206,8.5849625,53.2274578,8.5848351,9.436,1.13232,False
1582261374,4009283198,53.2274206,8.5849625,53.2274234,8.5850598,6.484,0.77808,False
1582261376,4009283201,53.2274487,8.5843989,53.2274466,8.5844725,4.905,0.5886,False
1582261376,4009283204,53.2274487,8.5843989,53.2274706,8.5843321,5.07,0.6083999999999999,False
1582261379,4009283199,53.227478,8.5851944,53.2274362,8.5851334,6.172,0.74064,False
1582261379,4009283234,53.227478,8.5851944,53.2280401,8.5852043,62.506,7.500719999999999,False
1582261382,1582261396,53.2274682,8.5845398,53.227536,8.5846825,12.127,1.4552399999999999,False
1582261382,4009283201,53.2274682,8.5845398,53.2274466,8.5844725,5.083,0.60996,False
1582261385,4009283204,53.227502,8.5842856,53.2274706,8.5843321,4.666,0.55992,False
1582261385,4009283211,53.227502,8.5842856,53.2275283,8.5842732,3.039,0.36468,False
1582261388,4009283208,53.2274944,8.5830281,53.2275027,8.5832056,11.851,1.42212,False
1582261388,4009283209,53.2274944,8.5830281,53.2275043,8.5828082,14.679,1.76148,False
1582261391,1582261363,53.2275316,8.5835806,53.2271474,8.5837117,43.603,5.23236,False
1582261391,1582261400,53.2275316,8.5835806,53.2275712,8.58396,25.636,3.0763199999999995,False
1582261391,4009283208,53.2275316,8.5835806,53.2275027,8.5832056,25.168,3.0201599999999997,False
1582261393,4009283209,53.2275268,8.582617,53.2275043,8.5828082,12.971,1.55652,False
1582261393,277354516,53.2275268,8.582617,53.2275791,8.5823355,19.62,2.3544,False
1582261396,1582261382,53.227536,8.5846825,53.2274682,8.5845398,12.127,1.4552399999999999,False
1582261396,1582261411,53.227536,8.5846825,53.227582,8.5845881,8.102,0.97224,False
1582261396,4009283202,53.227536,8.5846825,53.2274578,8.5848351,13.371,1.60452,False
1582261400,1582261409,53.2275712,8.58396,53.2275939,8.5842586,20.036,2.40432,False
1582261400,1582261391,53.2275712,8.58396,53.2275316,8.5835806,25.636,3.0763199999999995,False
1582261409,4009283211,53.2275939,8.5842586,53.2275283,8.5842732,7.359,0.88308,False
1582261409,1582261400,53.2275939,8.5842586,53.2275712,8.58396,20.036,2.40432,False
1582261409,1582261414,53.2275939,8.5842586,53.2276073,8.5844155,10.55,1.266,False
1582261411,1582261417,53.227582,8.5845881,53.2276056,8.5845114,5.741,0.6889199999999999,False
1582261411,1582261396,53.227582,8.5845881,53.227536,8.5846825,8.102,0.97224,False
1582261414,1582261409,53.2276073,8.5844155,53.2275939,8.5842586,10.55,1.266,False
1582261414,1582261417,53.2276073,8.5844155,53.2276056,8.5845114,6.386,0.76632,False
1582261417,1582261414,53.2276056,8.5845114,53.2276073,8.5844155,6.386,0.76632,False
1582261417,1582261411,53.2276056,8.5845114,53.227582,8.5845881,5.741,0.6889199999999999,False
1582261420,8497810539,53.2277576,8.5973475,53.2279062,8.5973074,16.738,2.0085599999999997,False
1582261420,8835920577,53.2277576,8.5973475,53.2275784,8.5974756,21.674,2.6008799999999996,False
1582261423,4009283234,53.2281803,8.5851533,53.2280401,8.5852043,15.955,1.9145999999999999,False
1582261425,9048379283,53.2312695,8.5895487,53.2312691,8.5898026,16.9,1.2167999999999999,False
1582261425,2295107722,53.2312695,8.5895487,53.231269,8.5892989,16.627,1.197144,False
1582261425,2295107704,53.2312695,8.5895487,53.231217,8.5895199,6.144,0.442368,False
1582283334,276597077,53.2266631,8.5866446,53.2267242,8.5868289,14.024,1.6828799999999997,False
1582283334,4009283118,53.2266631,8.5866446,53.2266124,8.5865164,10.228,1.2273599999999998,False
1582283350,411029967,53.2287431,8.5813829,53.2287495,8.5817252,22.796,2.7355199999999997,False
1582283351,4009283236,53.2287625,8.5823314,53.2283723,8.5824019,43.641,5.23692,False
1582283351,1582283352,53.2287625,8.5823314,53.228775,8.5830444,47.48,5.6975999999999996,False
1582283351,411029967,53.2287625,8.5823314,53.2287495,8.5817252,40.377,4.8452399999999995,False
1582283352,4009283261,53.228775,8.5830444,53.2287838,8.5834441,26.624,3.1948799999999995,False
1582283352,1582283351,53.228775,8.5830444,53.2287625,8.5823314,47.48,5.6975999999999996,False
1582283352,1582283353,53.228775,8.5830444,53.2291731,8.5829476,44.733,5.367959999999999,False
1582283353,1582283352,53.2291731,8.5829476,53.228775,8.5830444,44.733,5.367959999999999,False
1582283353,1582283354,53.2291731,8.5829476,53.2295319,8.5829391,39.901,4.78812,False
1582283354,1582283353,53.2295319,8.5829391,53.2291731,8.5829476,39.901,4.78812,False
1582283354,1582283355,53.2295319,8.5829391,53.2297322,8.582968,22.355,2.6826,False
1582283355,1582283354,53.2297322,8.582968,53.2295319,8.5829391,22.355,2.6826,False
1582283355,1582283356,53.2297322,8.582968,53.2299534,8.5830878,25.857,3.1028399999999996,False
1582283356,1582283355,53.2299534,8.5830878,53.2297322,8.582968,25.857,3.1028399999999996,False
1582283356,1582283357,53.2299534,8.5830878,53.2300249,8.5831586,9.242,1.10904,False
1582283357,1582283356,53.2300249,8.5831586,53.2299534,8.5830878,9.242,1.10904,False
1582283357,1582283359,53.2300249,8.5831586,53.2300312,8.5843888,81.887,9.82644,False
1582283359,1582283357,53.2300312,8.5843888,53.2300249,8.5831586,81.887,9.82644,False
1582283359,4009283504,53.2300312,8.5843888,53.2300652,8.5845228,9.687,1.16244,False
1582283361,4009283504,53.2301573,8.5846551,53.2300652,8.5845228,13.507,1.6208399999999998,False
1582283361,4009283521,53.2301573,8.5846551,53.2302237,8.5846969,7.89,0.9467999999999999,False
1582289996,280836542,53.221837,8.5979664,53.2218371,8.5981693,13.508,0.9725759999999999,False
1582289996,1574689280,53.221837,8.5979664,53.2218456,8.5970801,59.013,4.248936,False
1582290001,3190976356,53.2248797,8.5993629,53.2249897,8.5993153,12.635,0.90972,False
1582290001,3089348576,53.2248797,8.5993629,53.224809,8.5993656,7.864,0.5662079999999999,False
1582290001,280846972,53.2248797,8.5993629,53.2247435,8.6007772,95.36,11.4432,False
1582291321,3190987318,53.2508428,8.583474,53.2500501,8.5845849,115.03,8.28216,False
1582291321,3190987321,53.2508428,8.583474,53.2510359,8.5832038,28.003,2.016216,False
1583583921,4009282853,53.2240967,8.5884705,53.2244334,8.5879106,52.83,6.339599999999999,False
1583583921,276598245,53.2240967,8.5884705,53.2239265,8.5886023,20.86,2.5031999999999996,False
1583583922,4009282857,53.2244832,8.5878098,53.2244734,8.5868484,64.01,7.6812000000000005,False
1583583922,4009282859,53.2244832,8.5878098,53.2244838,8.5878799,4.667,0.56004,False
1583583923,4009282864,53.2247369,8.5885103,53.2245248,8.5879409,44.643,5.3571599999999995,False
1583583923,4008470858,53.2247369,8.5885103,53.2247749,8.588548,4.915,0.5898,False
1583583924,4008470858,53.224811,8.5885599,53.2247749,8.588548,4.092,0.4910399999999999,False
1583583924,1583583928,53.224811,8.5885599,53.22535,8.5885829,59.954,7.1944799999999995,False
1583583925,4009282899,53.2249632,8.5842219,53.2250052,8.5841994,4.905,0.5886,False
1583583926,4009282905,53.225248,8.5896095,53.225131,8.5896733,13.686,0.9853919999999999,False
1583583926,4011967792,53.225248,8.5896095,53.2254827,8.5895199,26.77,1.9274399999999998,False
1583583926,1879444610,53.225248,8.5896095,53.2252565,8.5895205,6.0,0.72,False
1583583927,1879444610,53.2253092,8.5892803,53.2252565,8.5895205,17.03,2.0436,False
1583583927,4009282914,53.2253092,8.5892803,53.2253465,8.5890914,13.241,1.5889199999999999,False
1583583928,1583583924,53.22535,8.5885829,53.224811,8.5885599,59.954,7.1944799999999995,False
1583583928,1879448690,53.22535,8.5885829,53.2253564,8.5888106,15.174,1.8208799999999998,False
1583583928,276590225,53.22535,8.5885829,53.2253329,8.588004,38.584,4.63008,False
1583583929,1582261346,53.2255618,8.5841556,53.2255431,8.5843392,12.398,1.4877599999999997,False
1583583929,4009282929,53.2255618,8.5841556,53.2255715,8.5839613,12.979,1.5574799999999998,False
1583583929,4009282899,53.2255618,8.5841556,53.2250052,8.5841994,61.96,7.435199999999999,False
1583600108,8240300500,53.2524669,8.5804239,53.2523695,8.5806182,16.864,0.8672914285714287,False
1583600108,3190987340,53.2524669,8.5804239,53.2525852,8.5801448,22.755,1.1702571428571429,False
1583674509,283331403,53.2687151,8.5988703,53.268041,8.5996099,89.653,10.75836,False
1583674509,1583674510,53.2687151,8.5988703,53.2691167,8.5983242,57.559,6.907079999999999,False
1583674510,1583674509,53.2691167,8.5983242,53.2687151,8.5988703,57.559,6.907079999999999,False
1583674510,1583674512,53.2691167,8.5983242,53.2695639,8.5974841,74.792,8.97504,False
1583674512,1583674510,53.2695639,8.5974841,53.2691167,8.5983242,74.792,8.97504,False
1583674512,1583674522,53.2695639,8.5974841,53.2699455,8.5967064,66.896,8.027519999999999,False
1583674522,1583674512,53.2699455,8.5967064,53.2695639,8.5974841,66.896,8.027519999999999,False
1583674522,9426171348,53.2699455,8.5967064,53.2700378,8.5966599,10.719,1.2862799999999999,False
1583674523,9426171348,53.2700685,8.5966445,53.2700378,8.5966599,3.564,0.42767999999999995,False
1583674523,1583674524,53.2700685,8.5966445,53.2703416,8.5966957,30.558,3.6669599999999996,False
1583674524,1583674523,53.2703416,8.5966957,53.2700685,8.5966445,30.558,3.6669599999999996,False
1583674524,7110480373,53.2703416,8.5966957,53.2706686,8.5967666,36.665,4.3998,False
1583674525,4052985117,53.2715394,8.5971713,53.2715381,8.5969634,13.826,1.65912,False
1583674525,4384594978,53.2715394,8.5971713,53.2716047,8.5978675,46.861,5.62332,False
1583674526,29765988,53.2715978,8.5989325,53.2716718,8.5988884,8.735,0.4492285714285714,False
1583674526,11068258668,53.2715978,8.5989325,53.2713711,8.599022,25.901,1.3320514285714287,False
1583674527,4384594979,53.2716863,8.5987371,53.2716436,8.5982824,30.607,3.6728399999999994,False
1583674527,29765988,53.2716863,8.5987371,53.2716718,8.5988884,10.189,1.22268,False
1583674528,29765988,53.2717004,8.5990035,53.2716718,8.5988884,8.288,0.99456,False
1583674528,271899175,53.2717004,8.5990035,53.2720044,8.6012744,154.745,18.569399999999998,False
1583674529,4052985119,53.2718365,8.5965098,53.2720843,8.5961788,35.266,4.23192,False
