node_id,latitude,longitude
1301942467,53.245493,8.5830851
1301942468,53.2459978,8.5868762
1301942469,53.2449024,8.5872479
1301942471,53.2452857,8.5867523
1301942472,53.2451701,8.5868811
1304564498,53.254036,8.6013171
1308272081,53.2196851,8.5997768
1308272089,53.218217,8.6023501
1308272095,53.2226763,8.6042215
1308272101,53.2184432,8.6025304
1308272105,53.2179932,8.6020635
1308272110,53.2173126,8.6026793
1308272138,53.218651,8.6027807
1308272141,53.2179064,8.6017875
1308272143,53.2192006,8.603627
1308272153,53.2219785,8.6037001
1308272181,53.2189896,8.6015162
1308272214,53.2188793,8.6031213
1308272228,53.2193197,8.60381
1308272246,53.2219647,8.6041022
1308590953,53.2205878,8.6026006
1332783824,53.2229229,8.5319527
1332783830,53.2226049,8.5307168
1332783832,53.2247927,8.5356725
1332783879,53.2232921,8.5330401
1345112272,53.2344858,8.5159964
1345112407,53.2344873,8.5163039
1345112429,53.2300947,8.5108728
1345112437,53.2342173,8.5140941
1345112446,53.2284931,8.5116185
1345233630,53.2576909,8.5977176
1345233634,53.2576108,8.5888141
1345233644,53.2576195,8.5970181
1345233645,53.2571854,8.5894962
1345233646,53.2719898,8.6085743
1345233648,53.2571488,8.5907223
1345233650,53.2593551,8.6005258
1345233652,53.257476,8.5964303
1345233655,53.2576398,8.5972527
1345233656,53.2719555,8.6087715
1345233657,53.2575525,8.5967157
1345233661,53.2574051,8.5889686
1345233663,53.2721108,8.6080448
1345233665,53.257918,8.5986434
1345233667,53.2580468,8.5884731
1345233670,53.2571623,8.5898925
1345233672,53.2572993,8.5942022
1346338827,53.2296678,8.6111506
1346338828,53.2295545,8.608421
1346338831,53.2449521,8.5840485
1346338833,53.2291248,8.6152853
1346338837,53.2296635,8.6105029
1346338839,53.2458837,8.5860839
1346338850,53.2303714,8.6075755
1346338854,53.229383,8.6143779
1346338856,53.2295994,8.6089714
1346338857,53.2457269,8.5847801
1346338860,53.2126639,8.6002349
1347406792,53.2539709,8.635466
1377458289,53.272368,8.6035811
1383544110,53.2332399,8.6541457
1383570506,53.2317525,8.6691983
1383570571,53.2352403,8.666111
1383570607,53.2349714,8.6658365
1383570613,53.2309113,8.669592
1383570653,53.2337668,8.6662627
1383570677,53.2336085,8.6665753
1383570725,53.2330659,8.6669092
1383570836,53.2331863,8.6668125
1383570862,53.2320756,8.6685779
1383570875,53.232923,8.6670834
1383570876,53.2318408,8.6690897
1383581193,53.226176,8.671354
1451070982,53.2460305,8.6764721
1451131478,53.2268069,8.6643942
1451369385,53.2398502,8.6768736
1451369449,53.2433475,8.6773207
1451369503,53.2413202,8.6775833
1549457485,53.2287787,8.6425781
1549457487,53.2274631,8.6415253
1549457488,53.2286328,8.6425442
1549457489,53.2271723,8.6409646
1549457490,53.2262321,8.6414301
1549457494,53.2289023,8.6426854
1549457496,53.2266881,8.6429214
1549457499,53.2290838,8.6437529
1549457500,53.2263975,8.641186
1549457501,53.2291207,8.6432915
1549457503,53.2257664,8.6433479
1549457504,53.2273224,8.6411431
1549457505,53.2259752,8.6420926
1549457506,53.2290838,8.6430609
1549457511,53.2291239,8.6435008
1549457512,53.2282661,8.6425951
1549457515,53.2260835,8.6421407
1549457516,53.2261831,8.6425531
1549457518,53.2268519,8.6428865
1549457519,53.2267604,8.640891
1549457521,53.2267318,8.6409617
1549457523,53.2265436,8.6410599
1549457529,53.2262353,8.6413228
1549457530,53.2321542,8.654151
1549457532,53.2274512,8.6408356
1549457534,53.2259126,8.6428248
1549457536,53.2260852,8.6419238
1549457538,53.2265404,8.6429187
1549457543,53.2270767,8.6428087
1549457547,53.2261245,8.6417385
1549457548,53.228484,8.6425487
1549457557,53.2261743,8.6415588
1549457560,53.2263814,8.6411377
1549457562,53.2288558,8.6441954
1549457563,53.2325085,8.6542432
1549457564,53.2265613,8.6409848
1549457567,53.2284062,8.6445506
1549457568,53.2289922,8.6439889
1549457569,53.2261149,8.6415642
1549457570,53.2260233,8.6418163
1549457573,53.2304675,8.6770812
1549457575,53.2280799,8.6426824
1549457578,53.2286342,8.6443993
1549457579,53.2290163,8.642857
1549457581,53.2270622,8.6409529
1549457585,53.2264071,8.6428543
1549457586,53.229631,8.6913957
1549457587,53.225866,8.6431011
1549457589,53.2268377,8.6409363
1549457590,53.2261245,8.6423742
1550845328,53.2247025,8.5861137
1550845332,53.2248078,8.5860855
1550845343,53.2252376,8.5861879
1550845344,53.2245942,8.5862531
1550845349,53.2245227,8.5864717
1550845355,53.2244778,8.5867395
1550845356,53.22527,8.5854833
1551662532,53.2250043,8.622137
1551662533,53.2250673,8.6224648
1551662535,53.225186,8.6228397
1551662536,53.2253095,8.6218465
1551662537,53.2254256,8.6236375
1551662538,53.2256604,8.6216333
1551662539,53.225743,8.6215595
1551662540,53.226061,8.6256931
1551662541,53.2261033,8.621164
1551662543,53.2262991,8.6265771
1551662544,53.2264053,8.6271919
1551662545,53.2264594,8.6206958
1551662550,53.2265005,8.6279689
1551662552,53.2265243,8.6284339
1551662554,53.2267376,8.6312223
1551662556,53.2269034,8.6320984
1551662558,53.2272605,8.6337625
1551662560,53.2273678,8.6189182
1551662570,53.2275131,8.6355836
1551662572,53.2275315,8.637635
1551662575,53.2275425,8.6363289
1551662579,53.2275752,8.6433089
1551662582,53.2285283,8.6166338
1551662583,53.2287193,8.658324
1551662585,53.2287623,8.6591921
1551662587,53.2289254,8.6158094
1551662595,53.2290233,8.6612605
1551662602,53.2307191,8.6686971
1551670258,53.222892,8.6227968
1551670260,53.2238219,8.6222609
1551670261,53.2242985,8.6221442
1551783894,53.2126351,8.6319227
1562299889,53.2127389,8.5995074
1562299893,53.2129368,8.5986774
1574689221,53.2137354,8.5953096
1574689222,53.2139872,8.5937937
1574689223,53.2146507,8.5912318
1574689227,53.214929,8.5942271
1574689228,53.2150376,8.5896705
1574689236,53.2158103,8.5948158
1574689238,53.2164458,8.5879726
1574689240,53.2165279,8.5887391
1574689242,53.2169346,8.587625
1574689244,53.2170525,8.5871226
1574689247,53.217532,8.5870369
1574689260,53.2190863,8.5980553
1574689264,53.2195742,8.5976277
1574689266,53.2198339,8.5896363
1574689267,53.2199412,8.5974401
1574689271,53.2206352,8.5971701
1574689273,53.2211422,8.5970665
1574689280,53.2218456,8.5970801
1574689282,53.221842,8.5991788
1574689291,53.2218641,8.5939039
1574689295,53.221879,8.5922085
1574689303,53.2220421,8.5921301
1574814550,53.22996,8.5858199
1574814551,53.2296557,8.5851553
1574814552,53.2293332,8.5849407
1574814553,53.2261829,8.5892526
1574814554,53.2264631,8.5822493
1574814555,53.2299017,8.5891856
1574814557,53.2298855,8.5897677
1574814558,53.2253561,8.5889915
1574814559,53.2272903,8.5821748
1575755923,53.2173184,8.6012982
1575755925,53.2173351,8.5956931
1575755927,53.2178564,8.6013468
1575755929,53.2183156,8.6013893
1575755931,53.2194425,8.6028263
1575755933,53.2195876,8.6041405
1575755934,53.2196581,8.6022512
1575755937,53.2198073,8.6013234
1575755940,53.2198793,8.6042611
1575755942,53.2198398,8.6023838
1575755944,53.2202856,8.6042869
1575755946,53.2229493,8.5938011
1575755947,53.2229607,8.5940499
1575755949,53.2229814,8.5935259
1575755951,53.2230092,8.594367
1575755953,53.223081,8.5946688
1575755961,53.2231442,8.5951238
1575755964,53.2231844,8.5949651
1575755966,53.2243628,8.5951933
1575755971,53.224558,8.5965074
1575755974,53.2246226,8.5952576
1580890662,53.2298127,8.5373206
1580890664,53.2300661,8.5344494
1580890665,53.2301918,8.5367418
1580890668,53.2306028,8.5384752
1580890670,53.2309352,8.5377436
1580890671,53.2336567,8.52652
1580890672,53.2349378,8.595099
1580890673,53.2374508,8.5937723
1580890674,53.2379151,8.5934075
1580890687,53.2396426,8.5924051
1580890690,53.2405838,8.5916405
1580890693,53.24184,8.590731
1580890695,53.2423958,8.590599
1580890697,53.24438,8.591393
1582261329,53.2247603,8.5909888
1582261332,53.2248257,8.5900871
1582261344,53.2253562,8.5862488
1582261346,53.2255431,8.5843392
1582261350,53.2262579,8.5838052
1582261352,53.2263586,8.5984154
1582261354,53.2267825,8.5980317
1582261356,53.2269727,8.5821305
1582261360,53.2271435,8.5977864
1582261363,53.2271474,8.5837117
1582261374,53.2274206,8.5849625
1582261376,53.2274487,8.5843989
1582261379,53.227478,8.5851944
1582261382,53.2274682,8.5845398
1582261385,53.227502,8.5842856
1582261388,53.2274944,8.5830281
1582261391,53.2275316,8.5835806
1582261393,53.2275268,8.582617
1582261396,53.227536,8.5846825
1582261400,53.2275712,8.58396
1582261409,53.2275939,8.5842586
1582261411,53.227582,8.5845881
1582261414,53.2276073,8.5844155
1582261417,53.2276056,8.5845114
1582261420,53.2277576,8.5973475
1582261423,53.2281803,8.5851533
1582261425,53.2312695,8.5895487
1582283334,53.2266631,8.5866446
1582283350,53.2287431,8.5813829
1582283351,53.2287625,8.5823314
1582283352,53.228775,8.5830444
1582283353,53.2291731,8.5829476
1582283354,53.2295319,8.5829391
1582283355,53.2297322,8.582968
1582283356,53.2299534,8.5830878
1582283357,53.2300249,8.5831586
1582283359,53.2300312,8.5843888
1582283361,53.2301573,8.5846551
1582289996,53.221837,8.5979664
1582290001,53.2248797,8.5993629
1582291321,53.2508428,8.583474
1583583921,53.2240967,8.5884705
1583583922,53.2244832,8.5878098
1583583923,53.2247369,8.5885103
1583583924,53.224811,8.5885599
1583583925,53.2249632,8.5842219
1583583926,53.225248,8.5896095
1583583927,53.2253092,8.5892803
1583583928,53.22535,8.5885829
1583583929,53.2255618,8.5841556
1583600108,53.2524669,8.5804239
1583674509,53.2687151,8.5988703
1583674510,53.2691167,8.5983242
1583674512,53.2695639,8.5974841
1583674522,53.2699455,8.5967064
1583674523,53.2700685,8.5966445
1583674524,53.2703416,8.5966957
1583674525,53.2715394,8.5971713
1583674526,53.2715978,8.5989325
1583674527,53.2716863,8.5987371
1583674528,53.2717004,8.5990035
1583674529,53.2718365,8.5965098
1583674531,53.2724237,8.5955292
1583674535,53.2724367,8.6051652
1583674536,53.2728524,8.5948843
1583674538,53.2740218,8.5939739
1583674540,53.2746641,8.5937032
1583674542,53.274706,8.5937257
1593997365,53.2078649,8.662697
1593997367,53.2088699,8.6609438
1593997371,53.2100689,8.6590366
1593997372,53.2110876,8.657518
1593997374,53.2121984,8.6559822
1593997376,53.2133246,8.6545347
1593997377,53.2144185,8.6532259
1593997379,53.2155212,8.6519945
1593997381,53.2166265,8.650848
1593997383,53.217184,8.6502963
1593997389,53.2179943,8.6495301
1593997391,53.2189785,8.6486379
1593997393,53.2197048,8.6480179
1593997395,53.2207583,8.6471527
1593997396,53.2214892,8.6465949
1593997399,53.2228048,8.6456364
1593997402,53.2256301,8.6437836
1593997405,53.2270431,8.6429493
1593997417,53.2301053,8.641337
1593997418,53.2304898,8.6411483
1593997419,53.2308893,8.6409607
1593997420,53.2316619,8.6406004
1593997421,53.2329342,8.6400335
1593997422,53.2348391,8.6392449
1593997424,53.2364394,8.6386462
1593997426,53.2380514,8.638055
1593997443,53.2389982,8.6377682
1593997445,53.2399363,8.6375068
1593997447,53.2426889,8.636778
1593997448,53.2444596,8.6363642
1593997449,53.2453416,8.6362026
1593997450,53.2472528,8.635879
1593997452,53.2482843,8.635726
1593997454,53.2490909,8.6356256
1593997469,53.2509539,8.6354378
1593997470,53.2524729,8.6353347
1593997472,53.2540275,8.6352801
1593997474,53.2554328,8.6352815
1593997477,53.2567084,8.6352899
1593997478,53.2579572,8.6353293
1593997481,53.2601073,8.6354603
1593997484,53.2622161,8.6356664
1593997487,53.2632815,8.6357488
1593997495,53.2643623,8.6358381
1593997496,53.2663138,8.635961
1593997497,53.2674692,8.6360148
1593997498,53.2688828,8.6360007
1593997499,53.2701942,8.635942
1593997501,53.2712484,8.6358402
1593997503,53.2724739,8.6356574
1593997504,53.2738541,8.6353678
1593997506,53.2746418,8.6351602
1593997513,53.2752908,8.6349673
1593997514,53.2763169,8.6346101
1593997515,53.276676,8.6344856
1593997516,53.2774451,8.6341843
1593997517,53.2784427,8.6337291
1593997518,53.2794501,8.6332352
1593997519,53.2798307,8.6330282
1593997521,53.2802718,8.6327776
1593997523,53.2810923,8.6322976
1593997525,53.2821116,8.6316393
1597764179,53.273261,8.5944917
1641766955,53.236614,8.6534802
1641766965,53.2369133,8.6535383
1677835229,53.2287583,8.6976184
1829491721,53.2457574,8.561096
1829491722,53.2460091,8.5607527
1834380636,53.2443827,8.5790686
1834380638,53.2442199,8.5788436
1843608684,53.2382985,8.5569938
1843608686,53.2383093,8.5568971
1843608687,53.2383419,8.5567836
1844437988,53.2425597,8.5713227
1844437990,53.2431663,8.5709628
1844437993,53.2428519,8.5711009
1848072599,53.2246289,8.5958434
1848073393,53.2286813,8.5881346
1879444604,53.2247575,8.5907757
1879444610,53.2252565,8.5895205
1879444613,53.2268187,8.5886589
1879448690,53.2253564,8.5888106
2010464763,53.2115066,8.6571762
2010464766,53.2112193,8.6575814
2010467128,53.227879,8.6450421
2010467132,53.2280016,8.6448204
2010467133,53.2278533,8.6453962
2010467881,53.2278155,8.6455676
2016355196,53.2441858,8.5787007
2016360586,53.2216699,8.5233221
2117296019,53.2244661,8.5693919
2129008404,53.2411148,8.5566626
2261274427,53.2295031,8.6924376
2261281475,53.2308494,8.6701473
2295106441,53.2340415,8.5216128
2295106444,53.2343341,8.5209874
2295106473,53.229805,8.6078308
2295106476,53.2302372,8.6076695
2295106477,53.2323438,8.5135877
2295106480,53.2328221,8.5138336
2295106485,53.2343659,8.5147535
2295106489,53.2315956,8.5928736
2295106494,53.2315634,8.5440503
2295107404,53.2171021,8.615113
2295107417,53.2204805,8.6117977
2295107424,53.221536,8.6111505
2295107427,53.2219719,8.6108871
2295107449,53.2230972,8.610166
2295107456,53.223758,8.6097594
2295107458,53.2241003,8.6095401
2295107471,53.2252365,8.6038205
2295107477,53.2256851,8.6091483
2295107492,53.2261658,8.6030903
2295107495,53.2269617,8.6088795
2295107502,53.2273535,8.6003844
2295107511,53.2276566,8.6010903
2295107518,53.2278021,8.6014455
2295107522,53.2278566,8.5396276
2295107552,53.2280863,8.5399305
2295107555,53.2280986,8.5127512
2295107576,53.2286462,8.6038232
2295107581,53.2288218,8.6081722
2295107582,53.228826,8.540878
2295107584,53.2289605,8.5078192
2295107585,53.2289708,8.5079542
2295107586,53.229022,8.5052114
2295107587,53.2290204,8.5057616
2295107588,53.2290248,8.50596
2295107589,53.2290343,8.5067589
2295107591,53.2290468,8.5050278
2295107592,53.2290931,8.504791
2295107593,53.2291762,8.5098682
2295107594,53.2291731,8.5043184
2295107597,53.229195,8.5040625
2295107598,53.2292206,8.5103459
2295107599,53.2292713,8.6064489
2295107601,53.2293427,8.6068579
2295107605,53.2294679,8.6076964
2295107636,53.2298893,8.5422356
2295107646,53.2301045,8.6077421
2295107659,53.2305221,8.543081
2295107669,53.2310214,8.5671783
2295107671,53.2310287,8.5666267
2295107673,53.2310468,8.5656367
2295107676,53.2310699,8.5439635
2295107679,53.2310759,8.5715969
2295107681,53.2310929,8.5638486
2295107700,53.2311984,8.5747829
2295107704,53.231217,8.5895199
2295107717,53.2312593,8.5443533
2295107720,53.2312683,8.5889128
2295107721,53.2312684,8.5902426
2295107722,53.231269,8.5892989
2295107724,53.2312789,8.5824524
2295107725,53.2312791,8.5808069
2295107726,53.2312819,8.5781852
2295107727,53.2312841,8.5906394
2295107729,53.2312856,8.5793809
2295107750,53.2313794,8.5826982
2295107753,53.2313991,8.5442278
2295107755,53.2314109,8.5442171
2295107761,53.2314345,8.5445079
2295107762,53.2314345,8.5447905
2295107764,53.2314453,8.5443287
2295107773,53.2314689,8.5442622
2295107793,53.2315331,8.556193
2295107805,53.23156,8.5314524
2295107812,53.231586,8.5439974
2295107819,53.2316097,8.5452723
2295107828,53.2316801,8.5276651
2295107838,53.2317054,8.5348672
2295107877,53.2317649,8.5525063
2295107894,53.2317956,8.5243438
2295107908,53.2318386,8.5462117
2295107922,53.2318994,8.5951957
2295107928,53.2319269,8.5467602
2295107941,53.2319517,8.5494765
2295107947,53.231973,8.5472657
2295107951,53.2319969,8.5481943
2295107977,53.2320705,8.5223884
2295107985,53.2321096,8.5214819
2295107988,53.2321204,8.5193365
2295108027,53.23231,8.5270114
2295108054,53.2323637,8.5164783
2295108056,53.2323671,8.5157888
2295108072,53.2324572,8.5268825
2295108083,53.2324701,8.5143586
2295108093,53.2325533,8.5340523
2295108098,53.2325717,8.5341185
2295108104,53.2325916,8.534999
2295108119,53.232732,8.5413266
2295108120,53.2327542,8.5410519
2295108130,53.2329077,8.5266216
2295108153,53.2330697,8.5139213
2295108155,53.233075,8.5255131
2295108159,53.2331358,8.5262373
2295108168,53.2331188,8.523598
2295108172,53.2331318,8.5264227
2295108184,53.2331759,8.5231514
2295108190,53.2332031,8.526395
2295108199,53.2332166,8.5265458
2295108220,53.2332452,8.5229418
2295108241,53.233275,8.5951522
2295108269,53.2333287,8.5139445
2295108285,53.2333863,8.5265204
2295108371,53.2337163,8.5222213
2295108384,53.2337954,8.5220974
2295108416,53.234012,8.5138584
2295108447,53.2343219,8.5212635
2295108462,53.2344349,8.5413102
2295108466,53.2344545,8.515171
2295108494,53.2347995,8.5198903
2295108496,53.2348352,8.5197139
2295108500,53.2348528,8.5189301
2295108527,53.2352274,8.5950662
2295108587,53.2354927,8.5950055
2295108654,53.235995,8.5947577
2295108683,53.2311703,8.5418713
2295108686,53.2313288,8.542143
2295108687,53.2312787,8.5818545
2295108688,53.2345146,8.6000081
2295108698,53.2312801,8.5859753
2396842227,53.2218606,8.5947868
2396842231,53.221864,8.5943813
2396842265,53.2164182,8.5857912
2396842449,53.2159359,8.5856509
2396842457,53.2161859,8.5855266
2396842459,53.2218352,8.5988957
2396842461,53.221865,8.5993856
2396842463,53.22197,8.5991585
2396842480,53.2283498,8.5881734
2396842485,53.2288481,8.5880181
2433538772,53.2395971,8.5496328
2433538787,53.2493589,8.5589
2450493187,53.2409252,8.6776269
2471630222,53.2414537,8.5699893
2489329511,53.2071477,8.66429
2489329592,53.2101124,8.6592229
2489329787,53.2138944,8.6538423
2490138901,53.2238354,8.6449231
2490138906,53.2252574,8.6439188
2490138908,53.2254639,8.64377
2490138909,53.2271784,8.6427722
2490138911,53.2282728,8.642267
2490138912,53.2292276,8.6434039
2490138913,53.2292839,8.6417442
2490138915,53.2294512,8.642224
2490138916,53.2357689,8.6388863
2490138918,53.2632644,8.6359168
2490138919,53.2695111,8.6359894
2490138921,53.271887,8.6357554
2541300984,53.2122519,8.6322492
2576635730,53.2222928,8.5287465
2576635743,53.229238,8.501081
2576635746,53.2292502,8.5008847
2663743437,53.2288677,8.6968614
2663743439,53.2296006,8.6916565
2663743441,53.2296729,8.6906867
2663743443,53.2301532,8.6825395
2663743445,53.2308531,8.6698983
2663743447,53.230795,8.6691768
2663764038,53.2286693,8.6528063
2663764042,53.2283224,8.6493494
2663764048,53.2274544,8.6399183
2663764049,53.2273937,8.6401357
2663764050,53.2273598,8.6405081
2663764051,53.2272939,8.6406449
2663764052,53.2271728,8.64085
2663764053,53.2275425,8.636694
2663764055,53.2274273,8.6347255
2663764057,53.2275343,8.6360775
2663764059,53.2268065,8.6316152
2663764061,53.2266947,8.6308441
2663764063,53.2264646,8.6276133
2663764067,53.2263618,8.6269079
2663764069,53.2261924,8.6261609
2663764071,53.223502,8.6223964
2663764074,53.2237033,8.6223038
2663764076,53.2239717,8.6222249
2680821331,53.2425021,8.5905878
2680821335,53.2422423,8.5906191
2680821336,53.22572,8.5970482
2680821337,53.2253744,8.5953189
2680821338,53.225289,8.5928716
2680821339,53.2248212,8.59392
2680821340,53.2259853,8.5941832
2682483361,53.2316295,8.5930871
2682483743,53.2315715,8.5951942
2682483757,53.2317503,8.5938366
2714702370,53.2274082,8.5885046
2780902954,53.2609295,8.5917425
2780908571,53.2622931,8.5949793
2780908572,53.2635802,8.5965969
2780908573,53.2640329,8.5971181
2780908574,53.2642727,8.5975141
2780908575,53.2644077,8.5980755
2780908576,53.2646145,8.5986118
2780908577,53.2649023,8.5991832
2780908578,53.2650252,8.5994389
2780908579,53.2650762,8.5996043
2780908580,53.2650612,8.5997947
2780908581,53.2650132,8.6000453
2780908582,53.2649623,8.6002208
2780908583,53.2649023,8.6005366
2780909159,53.2616645,8.5934327
2780909160,53.2609753,8.5921696
2780909161,53.2609089,8.5919107
2780909162,53.2613624,8.5904038
2780909163,53.2618877,8.5884069
2935426178,53.2434606,8.5905617
2935426179,53.2432363,8.5904695
2935426180,53.2433692,8.5901653
2935426181,53.2434624,8.5902307
2935426182,53.2434986,8.5904504
2935426183,53.2434722,8.5905344
2935426184,53.243282,8.5905658
2935426185,53.2432288,8.5904073
2935426186,53.2432465,8.5902873
2935426187,53.2431677,8.5905173
2935426188,53.2433364,8.5906139
2935426189,53.2432918,8.5901988
2935426190,53.2431391,8.5895161
2935426191,53.2434857,8.5905023
2935426192,53.2435028,8.5903837
2935426193,53.2434192,8.5901838
2935426194,53.2433785,8.5906196
2935426195,53.2433095,8.590596
2935426196,53.2432562,8.5905246
2935426198,53.2432308,8.5903618
2935426199,53.2433167,8.5901809
2935426407,53.2576533,8.5974481
2935426411,53.2578966,8.5984603
2935426412,53.2577491,8.5979345
2935426415,53.2648081,8.5989961
2935426416,53.2646817,8.5987452
2935436920,53.2643845,8.5979789
2935436921,53.2641746,8.5980489
2935450848,53.2572133,8.5893417
2962280209,53.2479611,8.6080951
2962293337,53.2537531,8.5761285
3066378934,53.2441006,8.5851734
3066378935,53.2446155,8.5853978
3066378936,53.2448623,8.5873203
3066378937,53.244397,8.5874102
3066621386,53.2229646,8.5936223
3066650951,53.2643426,8.597817
3080346085,53.2416495,8.5894564
3080346086,53.2416978,8.5872539
3089348567,53.2221997,8.5279683
3089348576,53.224809,8.5993656
3089361858,53.2193276,8.5990795
3089361859,53.2259924,8.5986358
3089361860,53.2261994,8.5985663
3089361861,53.2262687,8.598517
3089361862,53.2266422,8.5989274
3121250462,53.2241794,8.5827717
3190976352,53.2221997,8.5991735
3190976353,53.2225866,8.5991988
3190976354,53.224532,8.5993412
3190976355,53.225351,8.5990623
3190976356,53.2249897,8.5993153
3190987286,53.2438601,8.5901136
3190987287,53.2440732,8.5898168
3190987289,53.2443495,8.5893945
3190987291,53.2446522,8.5890577
3190987296,53.2451372,8.5885659
3190987298,53.2453653,8.5883876
3190987306,53.246878,8.587378
3190987309,53.2472551,8.5820394
3190987312,53.248157,8.5865253
3190987313,53.2484674,8.58632
3190987314,53.2487679,8.5860836
3190987315,53.2488838,8.5850754
3190987316,53.2494791,8.5853256
3190987318,53.2500501,8.5845849
3190987321,53.2510359,8.5832038
3190987326,53.2514931,8.582384
3190987340,53.2525852,8.5801448
3190987344,53.2527233,8.579819
3190987353,53.2530083,8.5790497
3190987361,53.2534719,8.5779525
3195175547,53.2610885,8.5923771
3195175549,53.2618636,8.5939169
3195177866,53.2440108,8.6562543
3205250899,53.2296991,8.6266854
3205250900,53.2298649,8.6271087
3205252752,53.2313747,8.640938
3233169914,53.2290165,8.5053691
3233169915,53.2290397,8.506524
3233169920,53.2291401,8.5045498
3233169928,53.2295182,8.4971822
3233169934,53.2297497,8.4947287
3233169944,53.2301886,8.4932765
3296449722,53.2299004,8.5108304
3296449744,53.2308919,8.5112079
3296449752,53.2309864,8.511301
3320474625,53.2299877,8.5108414
3320474660,53.2302294,8.5170968
3320474672,53.2303337,8.5147138
3320474686,53.2304195,8.5109872
3320474698,53.2305309,8.5161846
3320474707,53.2305796,8.5160894
3320474715,53.2306474,8.5145423
3320474727,53.2307166,8.515996
3320474740,53.2307913,8.5111392
3320474749,53.2308993,8.5144135
3320474874,53.2311603,8.511562
3320474876,53.2311775,8.5143252
3320474883,53.2312499,8.5117938
3320474885,53.231295,8.5143117
3320474902,53.2314231,8.5159003
3320474903,53.2314306,8.5122185
3320474914,53.2315196,8.5159216
3320474915,53.2315228,8.5161466
3320474937,53.2316491,8.5119808
3320474940,53.2316848,8.5117915
3320474943,53.2317334,8.5142994
3320474944,53.2317509,8.5116011
3320474952,53.2318278,8.5114445
3320474959,53.2319595,8.5142381
3320474961,53.2319984,8.5112192
3320474962,53.2320043,8.5151295
3320474968,53.2320871,8.5149735
3320474972,53.232174,8.514892
3320474979,53.2323066,8.5110322
3320474983,53.2323714,8.5140553
3320474985,53.232386,8.5152147
3320474989,53.232433,8.514583
3320474990,53.2324542,8.5140323
3320474991,53.2324617,8.5109872
3320474997,53.2325891,8.5109657
3320475011,53.2327712,8.5109646
3320475027,53.2329541,8.5127704
3320475034,53.2330455,8.5123506
3320475035,53.2330922,8.5121286
3320475036,53.2331016,8.5116914
3320475037,53.2331057,8.5119013
3388224633,53.2128034,8.6554462
3388224634,53.2141332,8.6535501
3394334145,53.2305211,8.6576325
3505615919,53.2332315,8.5442362
3505615922,53.2334924,8.5466017
3505615923,53.2334946,8.546231
3505615933,53.2348671,8.5191628
3505616164,53.2384483,8.5475868
3505616168,53.2384698,8.5477686
3521694708,53.23367,8.5139033
3521694731,53.233945,8.5138423
3521694760,53.2341741,8.5140126
3521694773,53.2344665,8.5216965
3521694774,53.2344832,8.5153222
3521694775,53.2344832,8.516148
3521694778,53.2345028,8.5156391
3521694780,53.2345056,8.5217351
3521694808,53.2346605,8.5202786
3521694838,53.2347642,8.5200168
3521694862,53.2348625,8.5190417
3521694869,53.2348884,8.5220897
3521694892,53.2349474,8.5221049
3524071445,53.2320933,8.5219029
3524071447,53.2321151,8.5195361
3524071449,53.232121,8.520949
3524071713,53.2323448,8.5170801
3524071720,53.2323539,8.5168658
3524071890,53.2331249,8.523468
3524071898,53.2332049,8.5230482
3524071917,53.2332884,8.5228547
3524071989,53.2335278,8.5265119
3524072054,53.233768,8.5265375
3524072064,53.2337957,8.5138737
3524072081,53.2338651,8.5265716
3524072167,53.2341564,8.5267751
3524072281,53.2344943,8.5164075
3558486403,53.2282012,8.5261058
3577147056,53.2163952,8.6006735
3577147105,53.2178649,8.601571
3577147106,53.2179416,8.601928
3606044798,53.2127708,8.6046491
3606044802,53.2128041,8.60551
3606044832,53.2131971,8.607682
3606044841,53.2133809,8.6084699
3606045788,53.2211799,8.6725061
3611725602,53.2223897,8.5294911
3611725608,53.2225422,8.5303899
3611725701,53.2281893,8.5257682
3611725705,53.228223,8.5254175
3611725712,53.2282806,8.5249905
3611725728,53.228591,8.522091
3612809958,53.2169922,8.6041628
3612809964,53.2170255,8.6048009
3612809989,53.2173422,8.6057104
3612810014,53.2177357,8.6078674
3612810030,53.2179205,8.6071592
3612810127,53.2227689,8.5954808
3612810134,53.2228578,8.5934866
3612810370,53.2243473,8.6044713
3612810382,53.224537,8.5965683
3612810427,53.2250515,8.6038335
3612810488,53.2255833,8.5910775
3612810491,53.2256432,8.6036577
3612810499,53.2257454,8.6033763
3612810504,53.2257867,8.6032899
3612810548,53.2264572,8.598286
3612810566,53.226557,8.5981856
3612810723,53.2279205,8.5946359
3612810738,53.2279756,8.597307
3612810861,53.2300406,8.5959776
3612810870,53.2302081,8.5967902
3612810909,53.2308605,8.6000912
3612810910,53.2308619,8.6072279
3612810912,53.2309141,8.5952036
3612810922,53.2309939,8.6007224
3612810925,53.2310569,8.6070751
3612810934,53.2311693,8.5952093
3612810955,53.2314317,8.6066464
3612810960,53.2315279,8.601483
3614971228,53.217088,8.6089454
3614971231,53.2171262,8.6085366
3614971304,53.2225553,8.6105132
3614971552,53.231326,8.6012329
3614971700,53.2350966,8.5986417
3614971702,53.2352691,8.5982092
3614971708,53.2354019,8.597675
3614971711,53.2354593,8.5973168
3614971793,53.2411609,8.5909893
3614971800,53.2414975,8.5909256
3614971802,53.2416742,8.5908133
3614971807,53.242031,8.5906621
3616383541,53.2225123,8.6032747
3616383633,53.2245735,8.6028561
